date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:09:46	2502/2502	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:14%20GMT	https://static.wixstatic.com/media/af7c14_6ac53e2ad45b47a08f40303dc1de6fcb~mv2_d_3024_4032_s_4_2.jpg/v1/crop/x_287,y_726,w_2339,h_2339/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/IMG_2539_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_6ac53e2ad45b47a08f40303dc1de6fcb_mv2_d_3024_4032_s_4_2.jpg/v1/crop/x_287,y_726,w_2339,h_2339/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/IMG_2539_JPG.jpg	(from https://www.ridgebotics.com/robots)
17:09:47	2717/2717	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:09:49%20GMT	https://static.wixstatic.com/media/af7c14_8d8b8e7b3647442db40c2b5e2c6d4843~mv2_d_3024_4032_s_4_2.jpg/v1/crop/x_156,y_534,w_2696,h_2656/fill/w_76,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/IMG_2893_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_8d8b8e7b3647442db40c2b5e2c6d4843_mv2_d_3024_4032_s_4_2.jpg/v1/crop/x_156,y_534,w_2696,h_2656/fill/w_76,h_75,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/IMG_2893_JPG.jpg	(from https://www.ridgebotics.com/robots)
17:09:48	1669/1669	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:16%20GMT	https://static.wixstatic.com/media/af7c14_ee7610d7021942269dd7fec37dd29575~mv2_d_3024_4032_s_4_2.jpg/v1/fill/w_50,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/IMG_2533_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ee7610d7021942269dd7fec37dd29575_mv2_d_3024_4032_s_4_2.jpg/v1/fill/w_50,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/IMG_2533_JPG.jpg	(from https://www.ridgebotics.com/robots)
17:09:49	1700/1700	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:09:51%20GMT	https://static.wixstatic.com/media/af7c14_9843209f633043928992ad24b659a113~mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_76,h_43,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_9843209f633043928992ad24b659a113~mv2_d_6000_3376_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_9843209f633043928992ad24b659a113_mv2_d_6/v1/fill/w_76,h_43,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/af7c14_9843209f633043928992ad24b659a113_mv2_d_6000_3376_s_4_2.jpg	(from https://www.ridgebotics.com/robots)
17:09:50	1627/1627	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:09:52%20GMT	https://static.wixstatic.com/media/af7c14_34251196485f4c51a6e99d45101983fb~mv2_d_6000_3376_s_4_2.jpg/v1/fill/w_76,h_43,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_34251196485f4c51a6e99d45101983fb~mv2_d_6000_3376_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_34251196485f4c51a6e99d45101983fb_mv2_d_6/v1/fill/w_76,h_43,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/af7c14_34251196485f4c51a6e99d45101983fb_mv2_d_6000_3376_s_4_2.jpg	(from https://www.ridgebotics.com/robots)
17:09:51	2197/2197	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:09:53%20GMT	https://static.wixstatic.com/media/af7c14_19145950458546aa905d6d096036ca15.jpg/v1/crop/x_136,y_0,w_708,h_579/fill/w_73,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_19145950458546aa905d6d096036ca15.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_19145950458546aa905d6d096036ca15.jpg/v1/crop/x_136,y_0,w_708,h_579/fill/w_73,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_19145950458546aa905d6d096036ca15.jpg	(from https://www.ridgebotics.com/robots)
17:09:53	7593/7593	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:09:54%20GMT	https://static.wixstatic.com/media/af7c14_af4b37f8bc2a43198c8c4c1aab92ae35.jpg/v1/crop/x_381,y_327,w_497,h_847/fill/w_146,h_249,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/af7c14_af4b37f8bc2a43198c8c4c1aab92ae35.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_af4b37f8bc2a43198c8c4c1aab92ae35.jpg/v1/crop/x_381,y_327,w_497,h_847/fill/w_146,h_249,al_c,q_80,usm_0.66_1.00_0.01,blur_3/af7c14_af4b37f8bc2a43198c8c4c1aab92ae35.jpg	(from https://www.ridgebotics.com/robots)
17:09:53	2102/2102	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:22%20GMT	https://static.wixstatic.com/media/af7c14_6aee261cf79549d28379191ad8a21793~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_94,h_62,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_6aee261cf79549d28379191ad8a21793~mv2_d_6000_4000_s_4_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_6aee261cf79549d28379191ad8a21793_mv2_d_6/v1/fill/w_94,h_62,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/af7c14_6aee261cf79549d28379191ad8a21793_mv2_d_6000_4000_s_4_2.jpg	(from https://www.ridgebotics.com/robots)
17:09:54	2649/2649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:31:41%20GMT	https://static.wixstatic.com/media/af7c14_796cff394f9146c98250294780e56653.jpg/v1/crop/x_0,y_0,w_630,h_640/fill/w_66,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_796cff394f9146c98250294780e56653.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_796cff394f9146c98250294780e56653.jpg/v1/crop/x_0,y_0,w_630,h_640/fill/w_66,h_67,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_796cff394f9146c98250294780e56653.jpg	(from https://www.ridgebotics.com/robots)
17:09:55	2033/2033	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:09:57%20GMT	https://static.wixstatic.com/media/af7c14_71174271dc24435cb50d11da6ff96eef~mv2_d_2592_1936_s_2.jpg/v1/fill/w_81,h_61,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_71174271dc24435cb50d11da6ff96eef~mv2_d_2592_1936_s_2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_71174271dc24435cb50d11da6ff96eef_mv2_d_2/v1/fill/w_81,h_61,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/af7c14_71174271dc24435cb50d11da6ff96eef_mv2_d_2592_1936_s_2.jpg	(from https://www.ridgebotics.com/robots)
17:09:56	2519/2519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:26%20GMT	https://static.wixstatic.com/media/af7c14_639860b0eb64485c908b4346b678f762.jpg/v1/fill/w_111,h_74,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_639860b0eb64485c908b4346b678f762.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_639860b0eb64485c908b4346b678f762.jpg/v1/fill/w_111,h_74,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_639860b0eb64485c908b4346b678f762.jpg	(from https://www.ridgebotics.com/robots)
17:09:58	14560/14560	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jan%202023%2020:09:27%20GMT	https://static.wixstatic.com/media/af7c14_ad06bb8e56d147278139e72cf48706c8.png/v1/fill/w_70,h_70,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_ad06bb8e56d147278139e72cf48706c8.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ad06bb8e56d147278139e72cf48706c8.png/v1/fill/w_70,h_70,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_ad06bb8e56d147278139e72cf48706c8.png	(from https://www.ridgebotics.com/robots)
17:09:58	8782/8782	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:28%20GMT	https://static.wixstatic.com/media/af7c14_ad4dc08bf56c435a9252e406cc2590cc~mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5426.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ad4dc08bf56c435a9252e406cc2590cc_mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5426.jpg	(from https://www.ridgebotics.com/leadership)
17:09:59	1882/1882	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:29%20GMT	https://static.wixstatic.com/media/af7c14_adcabf5765e5454a9e000bd70a2d56d3~mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/blank%20profile%20photo_jfif.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_adcabf5765e5454a9e000bd70a2d56d3_mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/blank%20profile%20photo_jfif.jpg	(from https://www.ridgebotics.com/leadership)
17:10:00	8012/8012	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:30%20GMT	https://static.wixstatic.com/media/af7c14_fafb20a641894b39ae87482dbd6966a5~mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5430.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_fafb20a641894b39ae87482dbd6966a5_mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5430.jpg	(from https://www.ridgebotics.com/leadership)
17:10:01	8565/8565	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:31%20GMT	https://static.wixstatic.com/media/af7c14_b8f6d7f284bb46faa559743ad7ae0372~mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5393_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_b8f6d7f284bb46faa559743ad7ae0372_mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5393_JPG.jpg	(from https://www.ridgebotics.com/leadership)
17:10:03	9088/9088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:03%20GMT	https://static.wixstatic.com/media/af7c14_d399dbd6a5a24ff3820156bb4c32f891~mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5394_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_d399dbd6a5a24ff3820156bb4c32f891_mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5394_JPG.jpg	(from https://www.ridgebotics.com/leadership)
17:10:04	13053/13053	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:04%20GMT	https://static.wixstatic.com/media/af7c14_ed292b06a19b48a3a6458490e5762b57~mv2.jpg/v1/crop/x_167,y_476,w_962,h_1436/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5435_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ed292b06a19b48a3a6458490e5762b57_mv2.jpg/v1/crop/x_167,y_476,w_962,h_1436/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5435_JPG.jpg	(from https://www.ridgebotics.com/leadership)
17:10:04	9578/9578	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:34%20GMT	https://static.wixstatic.com/media/af7c14_a86e9d59c30f417fa7534705d84a1203~mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_a86e9d59c30f417fa7534705d84a1203~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_a86e9d59c30f417fa7534705d84a1203_mv2.jpg/v1/fill/w_127,h_190,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_a86e9d59c30f417fa7534705d84a1203_mv2.jpg	(from https://www.ridgebotics.com/leadership)
17:10:05	5919/5919	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jan%202023%2020:09:35%20GMT	https://static.wixstatic.com/media/af7c14_293af94d39e244d6a0b4050119280b45~mv2.png/v1/fill/w_135,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_293af94d39e244d6a0b4050119280b45~mv2.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_293af94d39e244d6a0b4050119280b45_mv2.png/v1/fill/w_135,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_293af94d39e244d6a0b4050119280b45_mv2.png	(from https://www.ridgebotics.com/gallery)
17:10:07	14030/14030	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202023%2000:10:08%20GMT	https://static.wixstatic.com/media/af7c14_370e04c11d074ee080d4d4ac262842a2~mv2.png/v1/fill/w_133,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/ok.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_370e04c11d074ee080d4d4ac262842a2_mv2.png/v1/fill/w_133,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/ok.png	(from https://www.ridgebotics.com/gallery)
17:10:08	11699/11699	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jan%202023%2020:09:37%20GMT	https://static.wixstatic.com/media/af7c14_401fd4191b8741989933631c4fbebbdf~mv2.png/v1/fill/w_133,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_401fd4191b8741989933631c4fbebbdf~mv2.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_401fd4191b8741989933631c4fbebbdf_mv2.png/v1/fill/w_133,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_401fd4191b8741989933631c4fbebbdf_mv2.png	(from https://www.ridgebotics.com/gallery)
17:10:08	10469/10469	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jan%202023%2021:31:55%20GMT	https://static.wixstatic.com/media/af7c14_eed758cfd11d4d89b6d1f3c37ac44832.png/v1/fill/w_134,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_eed758cfd11d4d89b6d1f3c37ac44832.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_eed758cfd11d4d89b6d1f3c37ac44832.png/v1/fill/w_134,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_eed758cfd11d4d89b6d1f3c37ac44832.png	(from https://www.ridgebotics.com/gallery)
17:10:09	4818/4818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:39%20GMT	https://static.wixstatic.com/media/af7c14_502df6f45913409bbde5a9b6ce8cf063.jpg/v1/fill/w_134,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_502df6f45913409bbde5a9b6ce8cf063.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_502df6f45913409bbde5a9b6ce8cf063.jpg/v1/fill/w_134,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_502df6f45913409bbde5a9b6ce8cf063.jpg	(from https://www.ridgebotics.com/gallery)
17:10:11	13193/13193	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Jan%202023%2000:10:12%20GMT	https://static.wixstatic.com/media/af7c14_841a74859b424f0b9dbe884a8970ee7f.png/v1/fill/w_134,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_841a74859b424f0b9dbe884a8970ee7f.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_841a74859b424f0b9dbe884a8970ee7f.png/v1/fill/w_134,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_841a74859b424f0b9dbe884a8970ee7f.png	(from https://www.ridgebotics.com/gallery)
17:10:11	8214/8214	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:41%20GMT	https://static.wixstatic.com/media/af7c14_e77e7b0662c64eaba29789db41db780f~mv2.jpg/v1/fill/w_135,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_e77e7b0662c64eaba29789db41db780f~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_e77e7b0662c64eaba29789db41db780f_mv2.jpg/v1/fill/w_135,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_e77e7b0662c64eaba29789db41db780f_mv2.jpg	(from https://www.ridgebotics.com/gallery)
17:10:13	22407/22407	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jan%202023%2020:09:42%20GMT	https://static.wixstatic.com/media/af7c14_ecd9ad061e334b53a871370496510911~mv2.png/v1/fill/w_133,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/deep%20space.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_ecd9ad061e334b53a871370496510911_mv2.png/v1/fill/w_133,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/deep%20space.png	(from https://www.ridgebotics.com/gallery)
17:10:14	8465/8465	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:15%20GMT	https://static.wixstatic.com/media/af7c14_adaabf839d4f495f9e3da3ddc6a7eacd~mv2.jpg/v1/fill/w_135,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_adaabf839d4f495f9e3da3ddc6a7eacd~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_adaabf839d4f495f9e3da3ddc6a7eacd_mv2.jpg/v1/fill/w_135,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_adaabf839d4f495f9e3da3ddc6a7eacd_mv2.jpg	(from https://www.ridgebotics.com/gallery)
17:10:15	6983/6983	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:16%20GMT	https://static.wixstatic.com/media/af7c14_f78b05a70d3e44dcbde81d77c17c2b73.jpg/v1/fill/w_134,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_f78b05a70d3e44dcbde81d77c17c2b73.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_f78b05a70d3e44dcbde81d77c17c2b73.jpg/v1/fill/w_134,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_f78b05a70d3e44dcbde81d77c17c2b73.jpg	(from https://www.ridgebotics.com/gallery)
17:10:15	7020/7020	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:45%20GMT	https://static.wixstatic.com/media/af7c14_8e8552755f71430b8db83c46eaa945f9.jpg/v1/fill/w_134,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_8e8552755f71430b8db83c46eaa945f9.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_8e8552755f71430b8db83c46eaa945f9.jpg/v1/fill/w_134,h_135,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_8e8552755f71430b8db83c46eaa945f9.jpg	(from https://www.ridgebotics.com/gallery)
17:10:17	16323/16323	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Jan%202023%2020:09:46%20GMT	https://static.wixstatic.com/media/af7c14_fb54394181ee40548e5177906f692170~mv2.png/v1/fill/w_134,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_fb54394181ee40548e5177906f692170~mv2.png	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_fb54394181ee40548e5177906f692170_mv2.png/v1/fill/w_134,h_135,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/af7c14_fb54394181ee40548e5177906f692170_mv2.png	(from https://www.ridgebotics.com/gallery)
17:10:18	44558/44558	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:47%20GMT	https://static.wixstatic.com/media/af7c14_935403234875438dab12c635de8a631f~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5419_JPG.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_935403234875438dab12c635de8a631f_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5419_JPG.jpg	(from https://www.ridgebotics.com/copy-of-2022-rapid-react)
17:10:19	48606/48606	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:09:48%20GMT	https://static.wixstatic.com/media/af7c14_84561fe7fa86486d85c1e57b8a9f4e54~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5410.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_84561fe7fa86486d85c1e57b8a9f4e54_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5410.jpg	(from https://www.ridgebotics.com/copy-of-2022-rapid-react)
17:10:20	44830/44830	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:21%20GMT	https://static.wixstatic.com/media/af7c14_c396e83ce5664d7eaed7f99799ff0509~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5312.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_c396e83ce5664d7eaed7f99799ff0509_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5312.jpg	(from https://www.ridgebotics.com/copy-of-2022-rapid-react)
17:10:21	64508/64508	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:07%20GMT	https://static.wixstatic.com/media/af7c14_d58d1263461a45dba543e0b9a8ac758d~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5291.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_d58d1263461a45dba543e0b9a8ac758d_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_5291.jpg	(from https://www.ridgebotics.com/copy-of-2022-rapid-react)
17:10:22	61695/61695	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2021:32:09%20GMT	https://static.wixstatic.com/media/af7c14_f963f90989ff473ca8847ccf0ce4eda9~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_f963f90989ff473ca8847ccf0ce4eda9~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_f963f90989ff473ca8847ccf0ce4eda9_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_f963f90989ff473ca8847ccf0ce4eda9_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2021-infinite-recharge-at-home)
17:10:23	47678/47678	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:24%20GMT	https://static.wixstatic.com/media/af7c14_6f38caa8d9df4213bd5535df433ff92b~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_6f38caa8d9df4213bd5535df433ff92b~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_6f38caa8d9df4213bd5535df433ff92b_mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_6f38caa8d9df4213bd5535df433ff92b_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2021-infinite-recharge-at-home)
17:10:24	48346/48346	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:01%20GMT	https://static.wixstatic.com/media/af7c14_be64c937c85a44e2a76a800bb02b67a0~mv2.jpg/v1/fill/w_400,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_be64c937c85a44e2a76a800bb02b67a0~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_be64c937c85a44e2a76a800bb02b67a0_mv2.jpg/v1/fill/w_400,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_be64c937c85a44e2a76a800bb02b67a0_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2021-infinite-recharge-at-home)
17:10:25	58362/58362	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:02%20GMT	https://static.wixstatic.com/media/af7c14_850ef7e90038452db99327997cc3deab~mv2.jpg/v1/fill/w_400,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_850ef7e90038452db99327997cc3deab~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_850ef7e90038452db99327997cc3deab_mv2.jpg/v1/fill/w_400,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_850ef7e90038452db99327997cc3deab_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2021-infinite-recharge-at-home)
17:10:26	45043/45043	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Jan%202023%2000:10:27%20GMT	https://static.wixstatic.com/media/af7c14_c0417272420d4f2d99a3cdeba6d113d5~mv2.jpg/v1/fill/w_400,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_c0417272420d4f2d99a3cdeba6d113d5~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_c0417272420d4f2d99a3cdeba6d113d5_mv2.jpg/v1/fill/w_400,h_600,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/af7c14_c0417272420d4f2d99a3cdeba6d113d5_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2021-infinite-recharge-at-home)
17:10:26	3307/3307	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jan%202023%2020:10:09%20GMT	https://static.wixstatic.com/media/af7c14_b37380cca67a484f9307835132f26329~mv2.jpg/v1/fill/w_108,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_b37380cca67a484f9307835132f26329~mv2.jpg	/home/connor/websites/rige2/static.wixstatic.com/media/af7c14_b37380cca67a484f9307835132f26329_mv2.jpg/v1/fill/w_108,h_72,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/af7c14_b37380cca67a484f9307835132f26329_mv2.jpg	(from https://www.ridgebotics.com/copy-of-2021-infinite-recharge-at-home)
